((23, 71, 53), 2)
((66, 52, 45), 2)
((65, 49, 53), 2)
((15, 47, 24), 2)
((65, 22, 36), 2)
((64, 21, 44), 2)
((31, 4, 21), 2)
((64, 72, 35), 2)
((35, 9, 14), 2)
((6, 9, 16), 2)
((51, 30, 19), 2)
((51, 67, 56), 2)
((34, 38, 25), 2)
((67, 1, 57), 2)
((8, 58, 26), 2)
((42, 57, 41), 2)
((7, 29, 12), 2)
((0, 66, 33), 2)
((26, 14, 10), 2)
((70, 48, 57), 2)
((15, 17, 7), 2)
((61, 22, 39), 2)
((70, 23, 48), 2)
((20, 19, 2), 2)
((25, 70, 29), 2)
((45, 51, 38), 2)
((51, 38, 38), 2)
((7, 11, 48), 2)
((19, 72, 54), 2)
((64, 50, 52), 2)
((35, 58, 11), 2)
((31, 59, 15), 2)
((64, 21, 37), 2)
((17, 10, 14), 2)
((38, 2, 45), 2)
((13, 50, 26), 2)
((26, 44, 26), 2)
((34, 22, 13), 2)
((66, 31, 40), 2)
((32, 16, 29), 2)
((47, 29, 21), 2)
((33, 48, 4), 2)
((61, 2, 61), 2)
((29, 49, 2), 2)
((49, 36, 24), 2)
((63, 28, 35), 2)
((8, 23, 22), 2)
((62, 27, 43), 2)
((23, 10, 14), 2)
((46, 38, 11), 2)
((27, 7, 17), 2)
((65, 27, 32), 2)
((61, 35, 44), 2)
((40, 63, 46), 2)
((35, 68, 49), 2)
((15, 21, 14), 2)
((20, 19, 11), 2)
((58, 31, 40), 2)
((19, 22, 3), 2)
((48, 72, 57), 2)
((37, 12, 23), 2)
((71, 61, 62), 2)
((12, 1, 22), 2)
((37, 69, 50), 2)
((37, 60, 16), 2)
((40, 73, 55), 2)
((38, 58, 41), 2)
((12, 49, 27), 2)
((3, 56, 30), 2)
((7, 45, 31), 2)
((35, 43, 30), 2)
((55, 18, 33), 2)
((9, 52, 25), 2)
((47, 29, 28), 2)
((37, 37, 19), 2)
((7, 29, 34), 2)
((51, 40, 28), 2)
((48, 39, 25), 2)
((25, 61, 21), 2)
((21, 29, 25), 2)
((11, 0, 24), 2)
((27, 34, 19), 2)
((35, 50, 33), 2)
((26, 45, 27), 2)
((44, 51, 7), 2)
((13, 14, 43), 2)
((59, 37, 43), 2)
((39, 72, 26), 2)
((14, 72, 35), 2)
((67, 59, 35), 2)
((24, 2, 49), 2)
((63, 19, 39), 2)
((58, 31, 33), 2)
((19, 22, 8), 2)
((62, 20, 31), 2)
((37, 12, 12), 2)
((59, 53, 22), 2)
((36, 65, 18), 2)
((2, 73, 62), 2)
((36, 42, 7), 2)
((70, 44, 38), 2)
((37, 31, 16), 2)
((23, 59, 36), 2)
((47, 59, 47), 2)
((60, 26, 34), 2)
((18, 60, 13), 2)
((5, 55, 35), 2)
((6, 42, 30), 2)
((8, 68, 26), 2)
((36, 20, 14), 2)
((19, 18, 4), 2)
((65, 26, 35), 2)
((26, 56, 4), 2)
((5, 23, 41), 2)
((62, 45, 30), 2)
((11, 45, 20), 2)
((62, 23, 35), 2)
((2, 35, 19), 2)
((42, 4, 31), 2)
((18, 47, 23), 2)
((25, 70, 48), 2)
((58, 58, 21), 2)
((62, 66, 55), 2)
((24, 65, 47), 2)
((10, 65, 34), 2)
((70, 58, 52), 2)
((61, 38, 47), 2)
((17, 26, 12), 2)
((35, 47, 6), 2)
((50, 1, 49), 2)
((34, 6, 15), 2)
((36, 63, 46), 2)
((20, 42, 24), 2)
((3, 7, 53), 2)
((4, 52, 34), 2)
((45, 65, 54), 2)
((38, 30, 20), 2)
((12, 72, 33), 2)
((34, 64, 45), 2)
((10, 66, 49), 2)
((29, 30, 9), 2)
((71, 29, 50), 2)
((30, 69, 47), 2)
((22, 16, 3), 2)
((27, 65, 24), 2)
((19, 27, 27), 2)
((26, 66, 25), 2)
((20, 57, 10), 2)
((47, 69, 23), 2)
((15, 5, 16), 2)
((59, 0, 46), 2)
((14, 72, 53), 2)
((41, 1, 30), 2)
((41, 15, 41), 2)
((54, 37, 37), 2)
((18, 6, 13), 2)
((3, 52, 33), 2)
((54, 24, 38), 2)
((15, 74, 27), 2)
((17, 15, 7), 2)
((71, 11, 50), 2)
((62, 20, 41), 2)
((57, 26, 27), 2)
((56, 25, 35), 2)
((60, 37, 32), 2)
((16, 25, 13), 2)
((62, 24, 35), 2)
((49, 4, 46), 2)
((16, 54, 35), 2)
((3, 49, 33), 2)
((43, 71, 57), 2)
((15, 9, 14), 2)
((64, 38, 47), 2)
((60, 65, 28), 2)
((4, 36, 28), 2)
((32, 51, 32), 2)
((68, 29, 49), 2)
((24, 69, 50), 2)
((2, 29, 29), 2)
((22, 51, 10), 2)
((60, 51, 28), 2)
((2, 14, 47), 2)
((18, 63, 44), 2)
((61, 34, 34), 2)
((61, 6, 55), 2)
((20, 15, 6), 2)
((15, 67, 21), 2)
((55, 31, 25), 2)
((51, 33, 29), 2)
((52, 22, 33), 2)
((19, 10, 14), 2)
((17, 26, 30), 2)
((31, 20, 14), 2)
((23, 61, 42), 2)
((14, 69, 53), 2)
((55, 33, 33), 2)
((56, 41, 25), 2)
((47, 59, 16), 2)
((12, 22, 38), 2)
((31, 4, 43), 2)
((23, 7, 14), 2)
((19, 65, 45), 2)
((69, 23, 48), 2)
((37, 44, 28), 2)
((27, 55, 33), 2)
((4, 73, 33), 2)
((45, 29, 21), 2)
((46, 22, 23), 2)
((62, 50, 30), 2)
((22, 55, 36), 2)
((70, 29, 39), 2)
((35, 72, 25), 2)
((40, 27, 20), 2)
((11, 57, 30), 2)
((70, 41, 55), 2)
((43, 41, 18), 2)
((60, 28, 34), 2)
((12, 44, 25), 2)
((60, 10, 43), 2)
((59, 15, 35), 2)
((16, 25, 31), 2)
((7, 11, 14), 2)
((47, 30, 16), 2)
((6, 25, 22), 2)
((10, 28, 33), 2)
((30, 56, 14), 2)
((21, 13, 9), 2)
((25, 18, 4), 2)
((49, 7, 43), 2)
((59, 21, 27), 2)
((14, 17, 19), 2)
((19, 27, 4), 2)
((21, 58, 37), 2)
((41, 60, 16), 2)
((69, 22, 47), 2)
((63, 48, 40), 2)
((69, 36, 52), 2)
((33, 37, 15), 2)
((68, 21, 39), 2)
((28, 61, 43), 2)
((50, 44, 35), 2)
((11, 41, 24), 2)
((27, 56, 35), 2)
((48, 65, 51), 2)
((40, 31, 19), 2)
((45, 7, 32), 2)
((28, 13, 8), 2)
((63, 10, 37), 2)
((29, 68, 47), 2)
((2, 24, 41), 2)
((23, 16, 4), 2)
((47, 13, 19), 2)
((41, 42, 11), 2)
((47, 17, 28), 2)
((4, 36, 33), 2)
((27, 11, 16), 2)
((18, 42, 21), 2)
((43, 58, 47), 2)
((43, 27, 23), 2)
((62, 45, 51), 2)
((14, 51, 28), 2)
((30, 68, 21), 2)
((20, 57, 38), 2)
((69, 22, 42), 2)
((29, 50, 29), 2)
((55, 34, 25), 2)
((6, 57, 46), 2)
((9, 51, 28), 2)
((5, 52, 38), 2)
((50, 17, 33), 2)
((52, 22, 26), 2)
((4, 18, 45), 2)
((69, 1, 46), 2)
((57, 5, 45), 2)
((63, 64, 59), 2)
((46, 25, 14), 2)
((2, 61, 43), 2)
((61, 16, 42), 2)
((71, 14, 43), 2)
((27, 66, 20), 2)
((43, 71, 21), 2)
((47, 46, 35), 2)
((8, 26, 35), 2)
((19, 28, 29), 2)
((32, 70, 48), 2)
((22, 0, 19), 2)
((52, 36, 31), 2)
((21, 42, 18), 2)
((63, 42, 32), 2)
((13, 44, 25), 2)
((18, 63, 16), 2)
((40, 43, 13), 2)
((64, 25, 36), 2)
((31, 2, 21), 2)
((19, 60, 39), 2)
((18, 26, 31), 2)
((18, 67, 47), 2)
((34, 16, 18), 2)
((6, 3, 24), 2)
((4, 55, 39), 2)
((34, 32, 17), 2)
((69, 36, 42), 2)
((68, 2, 41), 2)
((9, 35, 22), 2)
((45, 7, 30), 2)
((29, 14, 34), 2)
((1, 56, 40), 2)
((26, 7, 10), 2)
((1, 29, 19), 2)
((27, 66, 45), 2)
((21, 26, 6), 2)
((21, 53, 12), 2)
((19, 47, 27), 2)
((15, 37, 20), 2)
((7, 15, 41), 2)
((1, 59, 39), 2)
((20, 41, 19), 2)
((65, 11, 44), 2)
((40, 5, 27), 2)
((3, 11, 52), 2)
((36, 37, 23), 2)
((17, 12, 10), 2)
((12, 47, 30), 2)
((60, 4, 35), 2)
((1, 28, 30), 2)
((13, 73, 53), 2)
((58, 15, 28), 2)
((33, 21, 13), 2)
((21, 62, 43), 2)
((69, 17, 37), 2)
((32, 73, 52), 2)
((56, 44, 27), 2)
((23, 45, 26), 2)
((24, 73, 55), 2)
((53, 17, 35), 2)
((20, 11, 9), 2)
((3, 50, 36), 2)
((33, 37, 16), 2)
((19, 13, 11), 2)
((13, 21, 16), 2)
((32, 38, 24), 2)
((69, 49, 59), 2)
((50, 44, 28), 2)
((63, 26, 39), 2)
((67, 7, 40), 2)
((42, 68, 51), 2)
((0, 59, 41), 2)
((41, 11, 37), 2)
((59, 22, 40), 2)
((26, 65, 45), 2)
((13, 70, 35), 2)
((49, 40, 22), 2)
((1, 66, 32), 2)
((0, 56, 38), 2)
((64, 8, 43), 2)
((9, 34, 14), 2)
((34, 63, 16), 2)
((40, 18, 24), 2)
((64, 25, 39), 2)
((56, 28, 23), 2)
((17, 58, 26), 2)
((16, 57, 18), 2)
((7, 43, 27), 2)
((10, 37, 23), 2)
((32, 47, 1), 2)
((47, 64, 54), 2)
((6, 28, 22), 2)
((5, 72, 60), 2)
((28, 61, 15), 2)
((26, 18, 8), 2)
((39, 70, 22), 2)
((67, 57, 36), 2)
((25, 2, 20), 2)
((68, 7, 46), 2)
((64, 56, 31), 2)
((63, 58, 34), 2)
((31, 40, 11), 2)
((43, 23, 25), 2)
((46, 22, 30), 2)
((53, 18, 29), 2)
((29, 59, 17), 2)
((5, 33, 18), 2)
((11, 57, 40), 2)
((46, 28, 23), 2)
((67, 23, 39), 2)
((49, 23, 26), 2)
((46, 67, 54), 2)
((32, 3, 17), 2)
((6, 28, 25), 2)
((20, 67, 46), 2)
((0, 43, 34), 2)
((66, 35, 40), 2)
((21, 68, 49), 2)
((24, 74, 54), 2)
((40, 66, 53), 2)
((42, 35, 20), 2)
((42, 14, 27), 2)
((44, 62, 16), 2)
((18, 41, 19), 2)
((15, 73, 55), 2)
((44, 25, 25), 2)
((55, 21, 35), 2)
((16, 72, 35), 2)
((17, 1, 16), 2)
((58, 25, 30), 2)
((12, 21, 37), 2)
((40, 22, 34), 2)
((12, 42, 20), 2)
((15, 6, 16), 2)
((17, 28, 12), 2)
((37, 25, 19), 2)
((9, 19, 41), 2)
((60, 16, 37), 2)
((16, 8, 14), 2)
((28, 56, 16), 2)
((3, 46, 34), 2)
((68, 53, 57), 2)
((4, 34, 29), 2)
((3, 39, 21), 2)
((28, 8, 19), 2)
((66, 8, 38), 2)
((27, 13, 11), 2)
((51, 73, 28), 2)
((46, 9, 30), 2)
((26, 70, 16), 2)
((18, 57, 39), 2)
((48, 42, 9), 2)
((19, 66, 46), 2)
((69, 20, 43), 2)
((37, 6, 41), 2)
((42, 52, 11), 2)
((54, 18, 34), 2)
((20, 64, 28), 2)
((25, 72, 49), 2)
((41, 22, 10), 2)
((2, 13, 49), 2)
((57, 28, 31), 2)
((56, 31, 39), 2)
((53, 55, 20), 2)
((62, 61, 56), 2)
((14, 1, 17), 2)
((31, 18, 5), 2)
((17, 74, 56), 2)
((36, 26, 18), 2)
((59, 21, 36), 2)
((45, 25, 23), 2)
((51, 20, 31), 2)
((58, 46, 37), 2)
((53, 5, 29), 2)
((69, 52, 58), 2)
((68, 14, 41), 2)
((63, 55, 45), 2)
((4, 18, 27), 2)
((66, 61, 31), 2)
((8, 25, 22), 2)
((39, 6, 18), 2)
((47, 71, 58), 2)
((69, 20, 48), 2)
((58, 9, 43), 2)
((68, 23, 40), 2)
((13, 62, 20), 2)
((4, 72, 32), 2)
((17, 44, 25), 2)
((49, 30, 21), 2)
((20, 64, 43), 2)
((66, 62, 52), 2)
((71, 1, 53), 2)
((47, 38, 21), 2)
((4, 66, 53), 2)
((64, 27, 37), 2)
((60, 35, 33), 2)
((30, 21, 2), 2)
((57, 44, 25), 2)
((31, 68, 49), 2)
((55, 24, 32), 2)
((62, 16, 37), 2)
((59, 3, 40), 2)
((7, 20, 25), 2)
((58, 41, 31), 2)
((10, 6, 18), 2)
((32, 57, 4), 2)
((56, 67, 27), 2)
((48, 48, 18), 2)
((27, 40, 14), 2)
((63, 55, 52), 2)
((65, 13, 40), 2)
((48, 23, 16), 2)
((71, 61, 64), 2)
((16, 16, 40), 2)
((19, 56, 17), 2)
((24, 47, 27), 2)
((39, 12, 11), 2)
((14, 4, 50), 2)
((68, 23, 49), 2)
((67, 18, 41), 2)
((31, 65, 47), 2)
((65, 70, 60), 2)
((52, 28, 32), 2)
((28, 59, 38), 2)
((35, 48, 8), 2)
((5, 11, 18), 2)
((57, 44, 46), 2)
((59, 42, 28), 2)
((2, 18, 42), 2)
((6, 19, 26), 2)
((50, 12, 24), 2)
((67, 16, 41), 2)
((14, 29, 16), 2)
((8, 0, 25), 2)
((22, 26, 9), 2)
((5, 14, 47), 2)
((26, 39, 15), 2)
((37, 61, 11), 2)
((43, 17, 12), 2)
((11, 8, 16), 2)
((55, 5, 44), 2)
((18, 20, 1), 2)
((41, 38, 8), 2)
((63, 52, 52), 2)
((11, 63, 45), 2)
((43, 59, 44), 2)
((7, 52, 33), 2)
((41, 49, 28), 2)
((13, 12, 11), 2)
((53, 31, 31), 2)
((38, 59, 41), 2)
((69, 11, 43), 2)
((30, 8, 12), 2)
((27, 62, 39), 2)
((5, 46, 30), 2)
((52, 10, 47), 2)
((71, 43, 55), 2)
((44, 27, 23), 2)
((59, 3, 45), 2)
((71, 4, 54), 2)
((5, 30, 27), 2)
((66, 31, 36), 2)
((15, 51, 17), 2)
((0, 72, 62), 2)
((2, 45, 31), 2)
((1, 40, 23), 2)
((28, 59, 13), 2)
((54, 2, 43), 2)
((2, 17, 47), 2)
((9, 68, 30), 2)
((30, 52, 1), 2)
((40, 37, 9), 2)
((20, 7, 11), 2)
((66, 15, 38), 2)
((60, 74, 35), 2)
((58, 54, 50), 2)
((55, 47, 23), 2)
((5, 27, 37), 2)
((59, 44, 31), 2)
((67, 13, 50), 2)
((33, 67, 20), 2)
((52, 31, 32), 2)
((4, 45, 31), 2)
((16, 17, 40), 2)
((7, 59, 37), 2)
((36, 16, 31), 2)
((34, 63, 47), 2)
((6, 19, 44), 2)
((38, 71, 54), 2)
((6, 73, 43), 2)
((28, 56, 35), 2)
((28, 65, 43), 2)
((44, 73, 24), 2)
((51, 31, 26), 2)
((32, 7, 40), 2)
((60, 44, 28), 2)
((13, 16, 9), 2)
((37, 32, 18), 2)
((39, 28, 9), 2)
((28, 68, 22), 2)
((41, 27, 10), 2)
((57, 33, 33), 2)
((59, 6, 31), 2)
((71, 17, 46), 2)
((16, 18, 3), 2)
((7, 2, 24), 2)
((8, 54, 39), 2)
((51, 52, 42), 2)
((34, 58, 9), 2)
((30, 37, 13), 2)
((68, 45, 54), 2)
((53, 37, 14), 2)
((23, 68, 46), 2)
((50, 38, 21), 2)
((27, 62, 21), 2)
((29, 21, 6), 2)
((29, 43, 23), 2)
((32, 41, 11), 2)
((45, 1, 26), 2)
((28, 40, 15), 2)
((44, 2, 34), 2)
((27, 45, 7), 2)
((71, 15, 52), 2)
((7, 59, 44), 2)
((23, 13, 3), 2)
((9, 48, 26), 2)
((22, 10, 11), 2)
((5, 49, 28), 2)
((0, 49, 40), 2)
((51, 33, 24), 2)
((23, 46, 10), 2)
((64, 56, 33), 2)
((3, 24, 29), 2)
((68, 13, 48), 2)
((4, 71, 32), 2)
((19, 17, 6), 2)
((41, 66, 16), 2)
((27, 17, 32), 2)
((38, 45, 3), 2)
((17, 33, 23), 2)
((55, 22, 31), 2)
((57, 59, 26), 2)
((7, 34, 26), 2)
((28, 1, 25), 2)
((57, 33, 40), 2)
((56, 34, 32), 2)
((36, 48, 5), 2)
((8, 64, 25), 2)
((70, 22, 45), 2)
((47, 25, 34), 2)
((43, 6, 20), 2)
((43, 55, 42), 2)
((26, 11, 9), 2)
((42, 15, 26), 2)
((29, 56, 10), 2)
((52, 38, 17), 2)
((54, 15, 40), 2)
((28, 40, 22), 2)
((9, 8, 18), 2)
((56, 37, 31), 2)
((6, 60, 47), 2)
((0, 49, 33), 2)
((19, 55, 37), 2)
((1, 52, 31), 2)
((4, 50, 31), 2)
((15, 60, 41), 2)
((25, 4, 15), 2)
((68, 34, 48), 2)
((42, 69, 53), 2)
((3, 24, 22), 2)
((68, 13, 41), 2)
((42, 46, 13), 2)
((22, 57, 36), 2)
((38, 66, 17), 2)
((50, 50, 18), 2)
((55, 53, 21), 2)
((15, 44, 25), 2)
((31, 8, 15), 2)
((13, 28, 18), 2)
((10, 47, 27), 2)
((57, 12, 29), 2)
((69, 27, 44), 2)
((31, 63, 45), 2)
((8, 19, 42), 2)
((29, 5, 13), 2)
((26, 12, 37), 2)
((6, 22, 26), 2)
((49, 14, 20), 2)
((68, 70, 38), 2)
((21, 17, 3), 2)
((23, 68, 48), 2)
((2, 2, 58), 2)
((48, 32, 19), 2)
((66, 18, 39), 2)
((46, 35, 13), 2)
((60, 52, 51), 2)
((65, 45, 40), 2)
((8, 51, 32), 2)
((51, 74, 63), 2)
((4, 50, 38), 2)
((3, 55, 30), 2)
((25, 4, 20), 2)
((19, 1, 17), 2)
((24, 7, 12), 2)
((67, 39, 51), 2)
((2, 7, 23), 2)
((58, 12, 43), 2)
((56, 21, 40), 2)
((27, 50, 28), 2)
((21, 9, 12), 2)
((7, 49, 34), 2)
((1, 68, 33), 2)
((37, 73, 53), 2)
((13, 9, 13), 2)
((28, 1, 20), 2)
((30, 69, 22), 2)
((71, 52, 60), 2)
((12, 31, 19), 2)
((45, 24, 34), 2)
((56, 15, 26), 2)
((7, 52, 30), 2)
((50, 30, 31), 2)
((33, 53, 6), 2)
((48, 32, 26), 2)
((56, 66, 58), 2)
((65, 23, 38), 2)
((40, 72, 53), 2)
((47, 36, 30), 2)
((55, 37, 37), 2)
((4, 50, 41), 2)
((15, 60, 27), 2)
((46, 32, 22), 2)
((22, 64, 45), 2)
((43, 18, 25), 2)
((14, 30, 28), 2)
((41, 24, 9), 2)
((2, 7, 32), 2)
((21, 65, 26), 2)
((25, 1, 23), 2)
((61, 58, 55), 2)
((65, 51, 33), 2)
((53, 47, 21), 2)
((54, 33, 37), 2)
((57, 54, 23), 2)
((15, 74, 38), 2)
((12, 10, 12), 2)
((34, 57, 6), 2)
((14, 66, 33), 2)
((52, 31, 18), 2)
((51, 26, 26), 2)
((53, 15, 22), 2)
((11, 26, 16), 2)
((8, 41, 29), 2)
((6, 51, 31), 2)
((66, 2, 42), 2)
((64, 38, 48), 2)
((22, 71, 51), 2)
((46, 54, 13), 2)
((51, 35, 34), 2)
((61, 26, 38), 2)
((22, 25, 5), 2)
((59, 14, 49), 2)
((19, 72, 34), 2)
((43, 34, 21), 2)
((64, 20, 37), 2)
((27, 60, 37), 2)
((13, 51, 27), 2)
((23, 57, 38), 2)
((29, 53, 11), 2)
((51, 26, 19), 2)
((50, 37, 27), 2)
((37, 24, 25), 2)
((24, 64, 46), 2)
((33, 64, 17), 2)
((49, 69, 24), 2)
((10, 21, 17), 2)
((32, 44, 9), 2)
((11, 56, 22), 2)
((23, 52, 30), 2)
((68, 24, 49), 2)
((29, 5, 22), 2)
((20, 7, 16), 2)
((52, 63, 22), 2)
((24, 8, 11), 2)
((23, 68, 27), 2)
((20, 73, 52), 2)
((1, 73, 46), 2)
((37, 70, 56), 2)
((25, 66, 21), 2)
((55, 37, 34), 2)
((67, 24, 40), 2)
((58, 62, 56), 2)
((46, 70, 55), 2)
((53, 60, 50), 2)
((32, 63, 45), 2)
((36, 46, 29), 2)
((29, 64, 45), 2)
((1, 45, 35), 2)
((42, 29, 23), 2)
((19, 34, 23), 2)
((15, 35, 19), 2)
((1, 2, 58), 2)
((29, 50, 5), 2)
((20, 34, 16), 2)
((30, 31, 14), 2)
((56, 53, 25), 2)
((69, 32, 49), 2)
((58, 36, 31), 2)
((19, 3, 49), 2)
((35, 16, 31), 2)
((29, 53, 2), 2)
((49, 32, 24), 2)
((28, 17, 3), 2)
((68, 61, 63), 2)
((25, 71, 51), 2)
((23, 14, 6), 2)
((67, 29, 48), 2)
((22, 44, 13), 2)
((24, 10, 9), 2)
((69, 13, 42), 2)
((3, 29, 22), 2)
((48, 29, 28), 2)
((42, 43, 16), 2)
((59, 28, 32), 2)
((39, 10, 15), 2)
((20, 18, 1), 2)
((28, 41, 21), 2)
((31, 5, 42), 2)
((62, 16, 50), 2)
((38, 30, 17), 2)
((51, 15, 43), 2)
((41, 68, 21), 2)
((53, 25, 32), 2)
((6, 8, 51), 2)
((0, 46, 34), 2)
((41, 24, 20), 2)
((50, 30, 23), 2)
((36, 51, 8), 2)
((67, 23, 43), 2)
((11, 24, 34), 2)
((1, 52, 32), 2)
((57, 33, 30), 2)
((4, 27, 14), 2)
((52, 57, 21), 2)
((27, 51, 13), 2)
((44, 34, 25), 2)
((47, 33, 23), 2)
((8, 19, 23), 2)
((4, 11, 51), 2)
((61, 10, 36), 2)
((52, 63, 21), 2)
((22, 9, 7), 2)
((63, 61, 59), 2)
((3, 1, 58), 2)
((14, 12, 19), 2)
((31, 39, 12), 2)
((21, 33, 12), 2)
((14, 68, 35), 2)
((38, 29, 11), 2)
((41, 10, 27), 2)
((15, 9, 13), 2)
((49, 3, 53), 2)
((61, 42, 30), 2)
((71, 34, 44), 2)
((13, 6, 15), 2)
((39, 58, 41), 2)
((36, 16, 8), 2)
((30, 47, 27), 2)
((18, 52, 33), 2)
((61, 29, 42), 2)
((4, 72, 43), 2)
((17, 22, 32), 2)
((9, 47, 24), 2)
((41, 36, 16), 2)
((67, 46, 49), 2)
((11, 48, 28), 2)
((7, 49, 30), 2)
((54, 17, 38), 2)
((27, 70, 24), 2)
((14, 43, 26), 2)
((9, 5, 48), 2)
((44, 17, 40), 2)
((50, 27, 21), 2)
((44, 34, 16), 2)
((8, 54, 31), 2)
((66, 39, 49), 2)
((19, 56, 25), 2)
((60, 36, 42), 2)
((19, 32, 26), 2)
((21, 33, 23), 2)
((15, 26, 16), 2)
((59, 33, 34), 2)
((50, 40, 35), 2)
((59, 66, 59), 2)
((40, 72, 24), 2)
((45, 41, 15), 2)
((25, 66, 48), 2)
((57, 22, 34), 2)
((65, 45, 51), 2)
((57, 59, 21), 2)
((36, 46, 6), 2)
((8, 67, 50), 2)
((54, 7, 45), 2)
((52, 26, 26), 2)
((35, 21, 15), 2)
((4, 6, 53), 2)
((28, 49, 28), 2)
((9, 47, 23), 2)
((32, 47, 6), 2)
((4, 43, 27), 2)
((34, 68, 21), 2)
((35, 5, 42), 2)
((31, 66, 44), 2)
((11, 15, 43), 2)
((70, 5, 51), 2)
((8, 6, 51), 2)
((46, 53, 11), 2)
((5, 43, 32), 2)
((43, 39, 19), 2)
((0, 55, 39), 2)
((42, 40, 27), 2)
((39, 32, 14), 2)
((43, 50, 5), 2)
((20, 34, 22), 2)
((51, 58, 16), 2)
((67, 10, 57), 2)
((35, 64, 44), 2)
((71, 15, 50), 2)
((31, 5, 15), 2)
((56, 21, 35), 2)
((42, 62, 50), 2)
((38, 8, 16), 2)
((32, 4, 43), 2)
((69, 40, 42), 2)
((30, 47, 5), 2)
((50, 32, 29), 2)
((29, 50, 3), 2)
((33, 15, 6), 2)
((31, 63, 43), 2)
((26, 59, 37), 2)
((58, 20, 36), 2)
((11, 31, 31), 2)
((10, 16, 23), 2)
((67, 46, 44), 2)
((12, 53, 38), 2)
((23, 49, 30), 2)
((71, 68, 62), 2)
((19, 22, 13), 2)
((43, 31, 18), 2)
((29, 2, 18), 2)
((68, 11, 47), 2)
((1, 52, 40), 2)
((6, 21, 37), 2)
((30, 65, 44), 2)
((32, 12, 8), 2)
((9, 29, 32), 2)
((32, 58, 16), 2)
((70, 18, 41), 2)
((31, 56, 9), 2)
((46, 45, 18), 2)
((12, 35, 22), 2)
((55, 50, 23), 2)
((36, 62, 13), 2)
((22, 60, 11), 2)
((13, 22, 13), 2)
((23, 3, 16), 2)
((14, 14, 18), 2)
((39, 9, 24), 2)
((68, 14, 40), 2)
((57, 22, 28), 2)
((70, 8, 53), 2)
((61, 13, 40), 2)
((65, 2, 53), 2)
((8, 60, 34), 2)
((12, 48, 26), 2)
((53, 12, 40), 2)
((33, 44, 28), 2)
((63, 43, 44), 2)
((19, 45, 30), 2)
((57, 17, 39), 2)
((14, 6, 15), 2)
((37, 68, 17), 2)
((32, 66, 23), 2)
((26, 44, 10), 2)
((56, 53, 46), 2)
((6, 54, 35), 2)
((28, 1, 19), 2)
((0, 55, 41), 2)
((27, 51, 33), 2)
((51, 24, 37), 2)
((26, 60, 41), 2)
((5, 59, 46), 2)
((63, 21, 41), 2)
((19, 61, 40), 2)
((51, 57, 47), 2)
((17, 70, 21), 2)
((19, 2, 19), 2)
((14, 43, 30), 2)
((28, 9, 11), 2)
((35, 59, 12), 2)
((26, 58, 6), 2)
((6, 24, 35), 2)
((60, 14, 43), 2)
((18, 23, 31), 2)
((40, 9, 25), 2)
((49, 48, 17), 2)
((50, 20, 39), 2)
((54, 34, 32), 2)
((29, 72, 30), 2)
((30, 56, 37), 2)
((63, 43, 39), 2)
((24, 61, 39), 2)
((39, 0, 47), 2)
((23, 11, 9), 2)
((20, 56, 36), 2)
((44, 50, 9), 2)
((24, 13, 4), 2)
((39, 73, 26), 2)
((63, 46, 50), 2)
((15, 10, 11), 2)
((22, 18, 7), 2)
((2, 50, 37), 2)
((40, 46, 12), 2)
((58, 61, 26), 2)
((46, 45, 17), 2)
((11, 60, 26), 2)
((35, 22, 4), 2)
((14, 43, 23), 2)
((9, 44, 28), 2)
((32, 47, 28), 2)
((22, 51, 33), 2)
((8, 25, 39), 2)
((43, 42, 18), 2)
((58, 4, 34), 2)
((2, 66, 43), 2)
((63, 14, 45), 2)
((49, 37, 14), 2)
((48, 38, 22), 2)
((23, 57, 8), 2)
((24, 56, 13), 2)
((8, 22, 24), 2)
((38, 7, 40), 2)
((21, 59, 11), 2)
((45, 49, 6), 2)
((22, 12, 8), 2)
((58, 47, 28), 2)
((3, 61, 41), 2)
((8, 32, 13), 2)
((21, 46, 25), 2)
((1, 39, 25), 2)
((10, 23, 35), 2)
((18, 46, 13), 2)
((25, 57, 35), 2)
((66, 17, 47), 2)
((0, 7, 24), 2)
((0, 55, 33), 2)
((19, 74, 53), 2)
((22, 62, 42), 2)
((1, 55, 36), 2)
((64, 33, 30), 2)
((34, 20, 27), 2)
((69, 72, 64), 2)
((54, 66, 56), 2)
((55, 38, 25), 2)
((11, 5, 20), 2)
((35, 22, 13), 2)
((16, 24, 13), 2)
((12, 21, 16), 2)
((8, 47, 29), 2)
((70, 8, 46), 2)
((28, 33, 12), 2)
((30, 2, 19), 2)
((52, 7, 41), 2)
((62, 9, 34), 2)
((33, 69, 51), 2)
((25, 62, 9), 2)
((15, 60, 16), 2)
((69, 24, 43), 2)
((8, 22, 35), 2)
((32, 66, 48), 2)
((26, 44, 23), 2)
((26, 69, 23), 2)
((17, 59, 41), 2)
((19, 61, 18), 2)
((62, 64, 31), 2)
((26, 11, 38), 2)
((68, 40, 37), 2)
((40, 58, 11), 2)
((37, 58, 14), 2)
((65, 20, 44), 2)
((18, 13, 5), 2)
((41, 68, 52), 2)
((53, 57, 22), 2)
((56, 59, 24), 2)
((14, 62, 43), 2)
((71, 14, 57), 2)
((13, 3, 51), 2)
((34, 9, 10), 2)
((34, 36, 17), 2)
((30, 63, 21), 2)
((4, 22, 44), 2)
